ID_REF,GSM701542,GSM701543,GSM701544,GSM701545,no mutation,mutation,log 2 fold change,fold change
244117_at,9.386615,1.3747113,3.271746,11.171649,5.38066315,7.2216975,0.424553999,1.342157518
244118_at,3.0065072,0.8257104,0.5041564,1.1733131,1.9161088,0.83873475,-1.191892947,0.4377281447
244119_at,0.4100665,10.521103,13.168936,5.6178308,5.46558475,9.3933834,0.7812690407,1.718641981
244120_at,6.030982,1.1126915,1.8021544,4.0960546,3.57183675,2.9491045,-0.2763891995,0.8256548959
244121_at,1.7939261,1.84354,8.817351,5.116031,1.81873305,6.966691,1.937539773,3.830518723
244122_at,36.906033,25.054924,29.410446,36.808056,30.9804785,33.109251,0.09587494732,1.068713351
244123_at,1.6519501,2.7553127,2.2895126,2.5833182,2.2036314,2.4364154,0.1448772031,1.105636542
244124_at,5.3309636,13.309017,3.5290241,3.8621411,9.3199903,3.6955826,-1.334526634,0.3965221509
244125_at,0.8480705,0.30044106,0.521128,2.7032912,0.57425578,1.6122096,1.48927394,2.807476487
244126_at,47.41027,52.587624,38.404427,22.903454,49.998947,30.6539405,-0.7058251701,0.6130917217
244127_at,4.4936275,3.7205923,6.65214,5.9505353,4.1071099,6.30133765,0.6175345647,1.534251044
244128_x_at,32.71596,26.687159,26.533033,25.546581,29.7015595,26.039807,-0.189819927,0.8767151435
244129_at,85.22671,130.50111,48.361977,39.131588,107.86391,43.7467825,-1.301963418,0.4055738615
244130_at,3.467466,6.84553,8.993719,6.1539354,5.156498,7.5738272,0.5546309041,1.468792812
244131_at,13.213527,2.4579074,10.964656,16.739899,7.8357172,13.8522775,0.821985959,1.767837857
244132_x_at,257.67044,190.47385,124.03936,64.01669,224.072145,94.028025,-1.252800594,0.4196328151
244133_at,129.52348,142.75294,154.4348,83.535934,136.13821,118.985367,-0.1942878862,0.8740041976
244134_at,9.186332,14.015989,10.084285,8.932984,11.6011605,9.5086345,-0.2869590489,0.8196278726
244135_at,28.161474,27.487078,13.829146,19.253544,27.824276,16.541345,-0.7502676017,0.5944932763
244136_at,1.3292372,17.35885,12.623036,22.171455,9.3440436,17.3972455,0.8967399917,1.861854059
244137_at,0.72641325,2.7284753,1.1023027,8.979054,1.727444275,5.04067835,1.544978726,2.917997659
244138_at,2.744431,17.235647,9.883023,16.483189,9.990039,13.183106,0.4001281007,1.319625079
244139_s_at,101.76804,70.38323,47.602978,45.39702,86.075635,46.499999,-0.8883742337,0.5402225496
244140_at,16.011269,20.536804,14.858289,18.747208,18.2740365,16.8027485,-0.1210981016,0.9194875199
244141_at,11.702508,1.0216719,2.4679596,12.151179,6.36208995,7.3095693,0.2002856316,1.148925802
244142_at,49.644142,38.7214,54.11242,28.261702,44.182771,41.187061,-0.1012927197,0.9321973264
244143_at,24.760216,4.3881183,7.722779,3.5011432,14.57416715,5.6119611,-1.376836528,0.3850622161
244144_at,2.5219128,2.4196777,1.6985692,1.8665171,2.47079525,1.78254315,-0.4710384619,0.7214451096
244145_at,78.33574,148.56728,87.54052,74.69528,113.45151,81.1179,-0.4839836018,0.7150006201
244146_at,14.439217,11.9208,11.969662,10.277021,13.1800085,11.1233415,-0.2447610557,0.8439555635
244147_at,53.070015,14.687207,23.761236,2.6040661,33.878611,13.18265105,-1.361734199,0.3891142718
244148_at,1.1224514,0.98091894,5.1419964,3.2772849,1.05168517,4.20964065,2.000994197,4.002757451
244149_at,34.401867,31.19395,36.730217,33.48602,32.7979085,35.1081185,0.09820086386,1.070437723
244150_at,31.111578,18.171104,17.728796,28.198162,24.641341,22.963479,-0.1017395418,0.9319086571
244151_at,9.689907,1.8085508,1.2756608,8.527278,5.7492289,4.9014694,-0.2301541552,0.8525437907
244152_at,25.418308,32.12304,29.963251,29.996,28.770674,29.9796255,0.05938334256,1.04202027
244153_at,120.51778,201.17677,135.09401,108.964294,160.847275,122.029152,-0.398465655,0.7586647147
244154_at,48.88185,59.668777,57.354416,44.87993,54.2753135,51.117173,-0.08648810279,0.9418125793
244155_x_at,1.2302135,1.1840863,1.163662,1.4943792,1.2071499,1.3290206,0.1387586303,1.100957387
244156_at,1.920666,4.115907,5.534089,2.5970628,3.0182865,4.0655759,0.4297299735,1.346981441
244157_x_at,16.421719,9.75472,2.1295917,9.466929,13.0882195,5.79826035,-1.17457683,0.4430136849
244158_at,5.383367,17.883732,21.681377,27.530256,11.6335495,24.6058165,1.080708047,2.115073865
244159_at,12.109717,12.152212,4.035078,8.067374,12.1309645,6.051226,-1.003394887,0.4988248049
244160_at,20.038403,70.46237,3.836888,35.48186,45.2503865,19.659374,-1.202712731,0.434457593
244161_at,19.74039,10.540151,11.737944,10.956849,15.1402705,11.3473965,-0.4160296517,0.7494843966
244162_at,18.7503,16.517498,10.36426,0.6139758,17.633899,5.4891179,-1.683705269,0.3112821447
244163_at,33.761036,74.48418,74.45575,18.56501,54.122608,46.51038,-0.2186786329,0.8593521583
244164_at,26.780529,13.537621,15.9642515,9.825703,20.159075,12.89497725,-0.6446202144,0.6396611576
244165_at,289.74048,145.75488,141.39919,82.12219,217.74768,111.76069,-0.9622445147,0.5132577762
244166_at,4.0011377,1.0877808,0.87247145,1.0575229,2.54445925,0.964997175,-1.398762462,0.3792543249
244167_at,11.042244,4.5855055,1.604355,3.669738,7.81387475,2.6370465,-1.567115119,0.3374825659
244168_s_at,58.742443,47.350903,33.2298,14.504041,53.046673,23.8669205,-1.15224984,0.4499230423
244169_x_at,5.679275,0.41454026,1.9146022,0.32611197,3.04690763,1.120357085,-1.443387136,0.3677030029
244170_at,3.0950904,16.468481,2.7389612,9.634044,9.7817857,6.1865026,-0.6609738136,0.6324512507
244171_at,19.76554,12.09833,12.617318,0.79340786,15.931935,6.70536293,-1.248534173,0.4208756143
244172_at,8.03246,1.2074447,11.402718,2.0900586,4.61995235,6.7463883,0.5462373857,1.460272269
244173_at,1.3682853,13.534623,7.088532,13.548171,7.45145415,10.3183515,0.4696185987,1.384743339
244174_at,13.809903,13.8287735,10.32591,5.272692,13.81933825,7.799301,-0.8252717972,0.5643758666
244175_at,13.1086645,8.824056,27.473581,6.9467206,10.96636025,17.2101508,0.650174966,1.569358512
244176_at,31.792223,29.960518,13.853871,19.65674,30.8763705,16.7553055,-0.8818851831,0.5426578717
244177_at,99.88794,266.32727,205.5887,154.43596,183.107605,180.01233,-0.02459598399,0.9830958687
244178_at,67.355896,198.28459,50.102245,78.20851,132.820243,64.1553775,-1.049832941,0.4830240937
244179_x_at,22.020952,49.150085,35.788216,30.873865,35.5855185,33.3310405,-0.09442390198,0.936646195
244180_at,66.98999,102.8513,44.666153,38.61355,84.920645,41.6398515,-1.028150405,0.49033838
244181_at,41.149498,17.8002,15.57815,5.285758,29.474849,10.431954,-1.498475009,0.3539273093
244182_at,30.10201,33.533497,28.580124,27.59552,31.8177535,28.087822,-0.1798872188,0.8827720034
244183_x_at,31.31388,55.601097,13.905133,18.374628,43.4574885,16.1398805,-1.428974904,0.3713946907
244184_at,1.7863559,1.3412193,1.9702737,1.8729256,1.5637876,1.92159965,0.2972632201,1.228811157
244185_at,447.5199,208.28932,176.02101,118.08234,327.90461,147.051675,-1.156952967,0.4484586996
244186_at,22.162312,23.505787,22.044365,25.062378,22.8340495,23.5533715,0.04474684958,1.031502165
244187_at,17.204885,9.950428,22.741734,3.001261,13.5776565,12.8714975,-0.07705458245,0.9479910985
244188_at,15.293462,7.854014,1.2841439,7.4532704,11.573738,4.36870715,-1.405576585,0.3774672582
244189_at,235.98622,449.68854,338.06198,215.2428,342.83738,276.65239,-0.3094500296,0.8069493181
244190_at,6.6692214,12.954949,7.081238,5.2665153,9.8120852,6.17387665,-0.668383102,0.6292114799
244191_at,1.430409,1.3638457,1.2416114,1.2256919,1.39712735,1.23365165,-0.1795284565,0.8829915541
244192_x_at,10.657836,11.303067,40.608852,22.542313,10.9804515,31.5755825,1.523871972,2.875617865
244193_at,34.809933,28.238592,24.017042,16.430487,31.5242625,20.2237645,-0.6404110506,0.6415301389
244194_at,42.833187,55.70933,35.190487,18.649975,49.2712585,26.920231,-0.8720555322,0.5463678384
244195_at,19.145336,1.4306624,8.341606,8.685497,10.2879992,8.5135515,-0.2731294406,0.8275225663
244196_at,28.577347,9.130984,15.491331,1.8161708,18.8541655,8.6537509,-1.123485799,0.4589835016
244197_x_at,809.59174,499.9034,392.11948,277.2161,654.74757,334.66779,-0.9682090943,0.5111401788
244198_at,28.085577,39.63446,19.48924,15.283886,33.8600185,17.386563,-0.9616099946,0.5134835647
244199_at,4.5908117,1.0658945,0.98634964,1.7963659,2.8283531,1.39135777,-1.023468803,0.4919321318
244200_at,12.362965,26.342594,30.911276,29.11431,19.3527795,30.012793,0.6330367977,1.550825968
244201_at,23.953844,52.825325,48.552586,33.157017,38.3895845,40.8548015,0.08979069684,1.064215777
244202_at,43.474174,42.6451,27.641363,17.1084,43.059637,22.3748815,-0.9444561157,0.5196254093
244203_at,1.542632,0.4479928,0.48846552,2.4573128,0.9953124,1.47288916,0.5654275443,1.479825992
244204_at,3.8349745,9.454148,4.612407,9.913654,6.64456125,7.2630305,0.128397699,1.09307902
244205_at,25.076845,27.729977,21.226112,28.428923,26.403411,24.8275175,-0.08878430645,0.940314776
244206_at,14.705019,19.27197,12.586631,14.132703,16.9884945,13.359667,-0.3466739603,0.7863949922
244207_at,28.710686,12.705211,23.391603,28.315222,20.7079485,25.8534125,0.3201700851,1.248477728
244208_at,160.60632,64.01644,34.902916,28.183561,112.31138,31.5432385,-1.832101425,0.2808552303
244209_at,1.0566334,1.4789635,2.3415582,7.027699,1.26779845,4.6846286,1.885609265,3.695089389
244210_at,1.7279867,2.5642862,1.2954471,3.179841,2.14613645,2.23764405,0.06023875528,1.042638295
244211_at,10.908597,5.7672653,2.5699039,5.288684,8.33793115,3.92929395,-1.08541936,0.4712552646
244212_at,5.278628,1.7272315,2.9490514,3.4734733,3.50292975,3.21126235,-0.1254215222,0.9167361549
244213_at,1.0482428,0.8369161,0.7931025,9.492992,0.94257945,5.14304725,2.447937275,5.456354104
244214_at,31.914211,72.81968,53.216732,38.104053,52.3669455,45.6603925,-0.1977131955,0.8719315603
244215_at,5.953768,11.168016,15.092786,5.4980483,8.560892,10.29541715,0.2661692555,1.20261033
244216_at,3.6093156,1.3085304,3.4208205,1.2170368,2.458923,2.31892865,-0.08456812726,0.943066802
244217_at,20.735537,15.505874,9.178519,19.040022,18.1207055,14.1092705,-0.3609957281,0.7786269966
244218_at,5.798578,3.0544977,6.0285773,4.358747,4.42653785,5.19366215,0.2305734115,1.173301195
244219_at,89.812,66.95242,82.553505,38.373634,78.38221,60.4635695,-0.3744600988,0.7713940383
244220_at,82.37057,52.432987,44.99492,48.767517,67.4017785,46.8812185,-0.523776592,0.6955486864
244221_at,3.182985,5.2791877,4.312231,5.2780347,4.23108635,4.79513285,0.1805426567,1.133310089
244222_at,17.232742,3.5508494,13.860556,8.637999,10.3917957,11.2492775,0.1143873722,1.082515267
244223_at,1.2472622,0.47584197,0.68562216,0.7610681,0.861552085,0.72334513,-0.2522538518,0.8395837496
244224_x_at,30.459877,39.06173,24.589529,19.180128,34.7608035,21.8848285,-0.6675303522,0.6295835049
244225_x_at,18.857647,19.486734,21.094704,23.362852,19.1721905,22.228778,0.21341346,1.159428183
244226_s_at,3.9313266,5.571832,0.96449894,2.6820786,4.7515793,1.82328877,-1.381864035,0.3837226856
244227_at,286.17886,753.6489,337.79013,274.88892,519.91388,306.339525,-0.7631411505,0.5892120537
244228_at,12.652639,7.534586,13.796755,11.508565,10.0936125,12.65266,0.3259981113,1.253531379
244229_at,24.14059,11.235633,8.232271,2.3280063,17.6881115,5.28013865,-1.744132306,0.2985134196
244230_at,18.144884,12.112864,12.268923,4.040857,15.128874,8.15489,-0.8915672939,0.5390282185
244231_at,35.53696,20.117432,17.242388,14.309152,27.827196,15.77577,-0.8187851197,0.5669191391
244232_at,3.1801927,2.3817797,14.523289,0.88247216,2.7809862,7.70288058,1.469801473,2.769837758
244233_at,29.08634,24.542234,21.361565,25.52879,26.814287,23.4451775,-0.1937106906,0.8743539405
244234_at,24.682281,7.746702,6.320942,20.863424,16.2144915,13.592183,-0.2545065987,0.838273775
244235_at,15.74512,16.610968,31.01682,15.445629,16.178044,23.2312245,0.5220280097,1.435972389
244236_at,159.27882,59.626667,49.210083,34.674294,109.4527435,41.9421885,-1.38383407,0.3831990607
244237_at,3.114915,10.614419,20.999964,2.3992362,6.864667,11.6996001,0.7691975753,1.704321579
244238_at,2.0415008,5.8393455,2.4386034,1.0204157,3.94042315,1.72950955,-1.187987585,0.438914676
244239_at,6.562369,3.1660395,13.771531,12.63226,4.86420425,13.2018955,1.440469369,2.714091519
244240_at,2.3017843,8.191797,1.9795344,10.330334,5.24679065,6.1549342,0.2303082067,1.173085532
244241_x_at,8.735317,6.3157806,6.755991,7.463696,7.5255488,7.1098435,-0.08197899015,0.9447607994
244242_at,56.41955,42.631866,24.879534,21.422499,49.525708,23.1510165,-1.09710206,0.4674545289
244243_at,20.841349,28.626629,9.434797,15.085347,24.733989,12.260072,-1.012527479,0.4956771025
244244_at,7.6893787,1.5902312,10.383382,7.8264203,4.63980495,9.10490115,0.9725791962,1.962345669
244245_at,3.8797898,21.662733,11.03082,14.991523,12.7712614,13.0111715,0.0268498402,1.018785153
244246_at,122.720695,147.56969,116.38659,122.85637,135.1451925,119.62148,-0.1760337196,0.8851330764
244247_at,6.11204,0.8607185,9.9255495,0.4611134,3.48637925,5.19333145,0.5749307893,1.489606
244248_at,47.31173,59.985577,42.15098,37.300293,53.6486535,39.7256365,-0.4334716268,0.7404777922
244249_at,26.726192,3.0899749,6.2144957,2.399701,14.90808345,4.30709835,-1.791306628,0.2889102657
244250_at,8.998727,34.64255,17.51758,22.882433,21.8206385,20.2000065,-0.1113375602,0.925729396
244251_at,8.115327,12.089925,8.031338,8.769504,10.102626,8.400421,-0.2661968072,0.8315086592
244252_at,1.7126943,8.135842,5.4951324,5.7530084,4.92426815,5.6240704,0.191705328,1.142112945
244253_at,2.816457,6.223194,13.516063,5.68852,4.5198255,9.6022915,1.087111658,2.124482793
244254_at,19.149223,27.404682,18.022017,3.0415242,23.2769525,10.5317706,-1.144154185,0.4524548735
244255_at,3.1961946,9.784992,16.242027,4.4273295,6.4905933,10.33467825,0.671071209,1.592254787
244256_at,6.256878,1.0614922,5.6771255,3.8852735,3.6591851,4.7811995,0.3858502084,1.306629583
244257_at,41.521984,33.70236,31.739035,22.07946,37.612172,26.9092475,-0.483097573,0.7154398714
244258_at,15.628128,6.9978695,20.564579,13.377375,11.31299875,16.970977,0.5850882247,1.500130724
244259_s_at,18.629318,34.301147,37.72301,23.225008,26.4652325,30.474009,0.2034809776,1.151473315
244260_at,1.6836656,1.8395008,8.369295,0.7760356,1.7615832,4.5726653,1.376162708,2.595770271
244261_at,68.190926,102.77284,87.84195,65.21884,85.481883,76.530395,-0.1595858422,0.8952820447
244262_x_at,2.0157573,1.2864368,6.954525,1.4375308,1.65109705,4.1960279,1.345599348,2.541357517
244263_at,29.670362,4.7168818,13.028236,9.876452,17.1936219,11.452344,-0.5862305748,0.6660809495
244264_at,338.216,355.91608,220.9557,228.7562,347.06604,224.85595,-0.6262091459,0.647876554
244265_at,55.424038,4.805691,22.860346,2.4204288,30.1148645,12.6403874,-1.252435088,0.4197391424
244266_at,14.572335,0.60829705,8.66092,6.009372,7.590316025,7.335146,-0.04933427208,0.9663821606
244267_at,2.1184747,9.999722,2.9876263,0.55694187,6.05909835,1.772284085,-1.773493247,0.2924996398
244268_x_at,54.824512,84.574234,50.319733,69.64444,69.699373,59.9820865,-0.2166139702,0.8605828707
244269_at,1.519058,2.2361228,1.8462825,6.414794,1.8775904,4.13053825,1.137447421,2.199914449
244270_at,0.41629443,7.2035003,7.0583777,1.7608471,3.809897365,4.4096124,0.2108997167,1.157409761
244271_at,67.331924,152.29204,82.959694,71.604614,109.811982,77.282154,-0.5068282703,0.7037679549
244272_s_at,2.8347664,3.5586321,13.939947,0.8565675,3.19669925,7.39825725,1.210602447,2.314342599
244273_at,3.4607224,1.3693986,10.107912,1.4559034,2.4150605,5.7819077,1.259486248,2.394104703
244274_at,6.4989805,29.497547,25.419275,7.396369,17.99826375,16.407822,-0.1334739939,0.9116336013
244275_at,7.8537426,5.2719994,18.421852,8.517653,6.562871,13.4697525,1.037324361,2.052417684
244276_at,43.081272,35.859188,40.559933,17.058498,39.47023,28.8092155,-0.4542345509,0.7298973302
244277_at,0.9771411,0.5534676,3.2811136,5.989259,0.76530435,4.6351863,2.598521821,6.056657459
244278_at,14.636602,4.062087,7.116052,17.362,9.3493445,12.239026,0.3885516272,1.309078513
244279_at,1.2606983,3.1240835,2.3906252,3.9900136,2.1923909,3.1903194,0.5411958156,1.45517818
244280_at,42.65408,30.99231,38.080383,26.674856,36.823195,32.3776195,-0.1856178907,0.8792724124
244281_at,14.954878,2.8221967,6.311605,10.4999485,8.88853735,8.40577675,-0.08056489614,0.9456872845
244282_at,26.725353,23.344196,4.936956,13.9698305,25.0347745,9.45339325,-1.405029285,0.3776104814
244283_x_at,1.9837507,0.38644838,2.6632125,2.350022,1.18509954,2.50661725,1.080733479,2.115111149
244284_at,15.063002,14.184566,39.041016,6.038797,14.623784,22.5399065,0.6241648645,1.541318341
244285_at,12.084338,4.825839,18.2247,33.106285,8.4550885,25.6654925,1.601938184,3.03550844
244286_at,54.010624,47.715813,20.540438,24.886425,50.8632185,22.7134315,-1.163077073,0.446559069
244287_at,281.61118,364.38513,361.01654,255.00208,322.998155,308.00931,-0.06855196512,0.953594642
244288_s_at,5.3629065,0.5792932,0.70315003,1.1137822,2.97109985,0.908466115,-1.709492481,0.305767615
244289_at,14.76524,14.934728,9.108078,13.416427,14.849984,11.2622525,-0.398965975,0.7584016589
244290_at,88.09796,54.57022,61.47961,22.52915,71.33409,42.00438,-0.7640519215,0.5888402025
244291_x_at,9.86034,9.506009,8.215717,13.662813,9.6831745,10.939265,0.1759638094,1.129718875
244292_at,178.37048,95.06603,71.42032,43.224743,136.718255,57.3225315,-1.254031659,0.4192748913
244293_at,12.749182,15.3958,19.8809,7.343844,14.072491,13.612372,-0.0479592425,0.9673036565
244294_at,24.811777,18.688238,20.91661,12.44466,21.7500075,16.680635,-0.382841688,0.7669254827
244295_at,2.95637,0.5156522,3.2453408,10.741377,1.7360111,6.9933589,2.010209374,4.028406788
244296_at,28.41998,27.725653,20.254732,13.735803,28.0728165,16.9952675,-0.7240407447,0.605399444
244297_at,282.59824,61.512802,49.84028,45.60968,172.055521,47.72498,-1.850057689,0.2773812762
244298_at,32.593117,38.96998,30.299023,23.699135,35.7815485,26.999079,-0.406305629,0.7545531183
244299_at,8.150563,7.160244,15.458374,23.744696,7.6554035,19.601535,1.35641631,2.560483585
244300_at,8.579554,19.299635,0.5923938,5.179664,13.9395945,2.8860289,-2.272030942,0.2070382248
244301_at,1.6954522,1.0721426,0.9740386,0.67333555,1.3837974,0.823687075,-0.7484644795,0.5952367558
244302_at,30.345074,19.221245,8.0280695,21.303846,24.7831595,14.66595775,-0.7568888339,0.5917711077
244303_at,1.0865476,0.3917967,4.6731615,3.2897456,0.73917215,3.98145355,2.42931292,5.386368453
244304_at,20.126331,48.933353,54.892414,45.633007,34.529842,50.2627105,0.5416447402,1.45563106
244305_at,2.499502,0.93754715,0.9475208,1.1571704,1.718524575,1.0523456,-0.7075619057,0.6123541178
244306_at,4.9025993,15.040078,8.817803,1.7027582,9.97133865,5.2602806,-0.9226474396,0.527540061
244307_s_at,36.038673,23.482738,38.70415,3.9122944,29.7607055,21.3082222,-0.4819984967,0.7159851167
244308_at,16.99122,1.9298079,1.1051868,6.286695,9.46051395,3.6959409,-1.355976874,0.3906702024
244309_at,1.9115958,2.6707225,5.338016,1.928053,2.29115915,3.6330345,0.6650973904,1.585675312
244310_at,68.22896,34.961937,29.15938,22.807064,51.5954485,25.983222,-0.9896634632,0.5035952348
244311_at,6.305602,5.137518,2.5510457,3.0431,5.72156,2.79707285,-1.032490726,0.4888654231
244312_at,63.13262,34.40463,25.482414,18.822931,48.768625,22.1526725,-1.138472541,0.4542402518
244313_at,130.36899,24.66201,25.449059,21.326504,77.5155,23.3877815,-1.728729802,0.3017174823
244314_at,1.0634224,0.9006383,4.4662833,2.2993646,0.98203035,3.38282395,1.784388581,3.444724443
244315_at,11.629266,6.569749,9.473601,7.223789,9.0995075,8.348695,-0.1242377584,0.9174886663
244316_at,2.0560656,0.8577186,0.9402474,6.371597,1.4568921,3.6559222,1.327341337,2.509398054
244317_at,101.90497,86.92341,111.416824,74.73534,94.41419,93.076082,-0.02059322367,0.9858272575
244318_at,3.78084,5.4033303,10.051157,2.1403928,4.59208515,6.0957749,0.4086602353,1.327452497
244319_at,3.552947,32.88264,6.385797,27.394068,18.2177935,16.8899325,-0.1091846711,0.9271118646
244320_at,26.916016,38.073235,33.304096,24.67291,32.4946255,28.988503,-0.1647202882,0.8921014646
244321_at,36.046486,42.451073,30.397251,20.166883,39.2487795,25.282067,-0.6345333724,0.6441491257
244322_at,23.47487,11.527339,3.8783534,18.319742,17.5011045,11.0990477,-0.6570100754,0.6341912706
244323_at,2.868237,0.76977706,2.247461,2.2836406,1.81900703,2.2655508,0.3167107218,1.245487655
244324_at,383.0514,480.62366,298.54718,221.90663,431.83753,260.226905,-0.7307184993,0.6026037269
244325_at,2.3866782,1.0469337,7.833624,0.4670709,1.71680595,4.15034745,1.273505137,2.417481982
244326_at,3.9257114,2.055597,17.991117,4.2754555,2.9906542,11.13328625,1.89634649,3.722692597
244327_at,26.026012,23.40031,12.102073,6.0083313,24.713161,9.05520215,-1.4484608,0.3664121376
244328_x_at,19.115437,13.765303,8.473408,11.041606,16.44037,9.757507,-0.7526582703,0.593508966
244329_at,7.5551815,18.075222,8.00447,8.446184,12.81520175,8.225327,-0.6397112514,0.6418413975
244330_at,10.749835,3.4776468,10.052059,3.0763648,7.1137409,6.5642119,-0.1159866175,0.9227510521
244331_at,1.7963674,1.0999335,8.332845,0.50912386,1.44815045,4.42098443,1.61015616,3.052848846
244332_at,63.745567,52.72576,41.6574,24.941433,58.2356635,33.2994165,-0.8064060323,0.5718045352
244333_at,14.978126,1.6366224,1.4968432,1.2130338,8.3073742,1.3549385,-2.616165171,0.1631006943
244334_at,50.551243,107.16298,61.91699,55.466427,78.8571115,58.6917085,-0.426084161,0.7442792081
244335_at,9.7753,3.3588867,9.87293,2.421599,6.56709335,6.1472645,-0.09531040139,0.9360708265
244336_at,22.879923,27.683247,20.355251,12.361457,25.281585,16.358354,-0.6280593248,0.6470462196
244337_at,0.61637324,0.5461399,0.746003,0.35538664,0.58125657,0.55069482,-0.07792207999,0.9474212395
244338_at,12.279621,17.17873,23.012722,2.5720403,14.7291755,12.79238115,-0.2033918446,0.8685062616
244339_at,4.303372,20.569752,22.251183,28.8783,12.436562,25.5647415,1.03956772,2.055611631
244340_x_at,1367.3164,267.37332,137.2866,86.94082,817.34486,112.11371,-2.865982208,0.1371681838
244341_at,403.055,367.48718,280.26126,138.79417,385.27109,209.527715,-0.8787328459,0.5438448937
244342_at,25.808886,30.999235,20.182106,17.178986,28.4040605,18.680546,-0.6045605617,0.6576716734
244343_at,21.350948,21.109072,14.12984,3.7685318,21.23001,8.9491859,-1.246276698,0.4215347002
244344_at,0.9067573,4.1619773,2.8678966,1.4596145,2.5343673,2.16375555,-0.228088106,0.853765573
244345_at,0.70654565,2.061745,2.8489375,1.7718719,1.384145325,2.3104047,0.739150159,1.669192287
244346_at,5.8448787,8.376734,13.776795,3.5268512,7.11080635,8.6518231,0.2829909998,1.216714768
244347_at,110.36078,87.5196,94.91953,59.683296,98.94019,77.301413,-0.3560618844,0.7812943658
244348_at,0.8373667,2.008169,14.930532,8.298853,1.42276785,11.6146925,3.029178774,8.163448802
244349_at,64.37519,48.077305,28.299755,5.828762,56.2262475,17.0642585,-1.72026604,0.3034927504
244350_at,58.388424,76.8473,89.596245,76.24328,67.617862,82.9197625,0.2943115837,1.22629968
244351_at,33.977512,25.94287,3.8084831,0.24397281,29.960191,2.026227955,-3.886178427,0.06763067549
244352_at,18.09807,18.118874,9.862434,4.130251,18.108472,6.9963425,-1.371991994,0.3863574188
244353_s_at,56.16234,65.51128,92.28594,79.72105,60.83681,86.003495,0.4994507823,1.41367529
244354_at,77.44664,115.01459,82.39505,86.85405,96.230615,84.62455,-0.1854196919,0.879393216
244355_at,2.6007395,3.1579196,3.2266266,10.1119,2.87932955,6.6692633,1.211794487,2.316255637
244356_at,418.32843,125.548355,97.407425,62.55325,271.9383925,79.9803375,-1.765562573,0.2941119743
244357_at,5.915576,20.37587,20.466671,16.149668,13.145723,18.3081695,0.4778940631,1.39270921
244358_at,152.91812,45.101807,20.666855,40.47674,99.0099635,30.5717975,-1.695372333,0.3087749598
244359_s_at,1.9620454,1.230107,1.5218436,10.06035,1.5960762,5.7910968,1.859307082,3.628333534
244360_at,21.86185,29.464008,28.695896,22.455448,25.662929,25.575672,-0.004913692428,0.9965998815
244361_at,1.6813011,3.8726556,5.626559,0.8345106,2.77697835,3.2305348,0.2182570865,1.163327327
244362_at,72.3382,80.3257,39.58768,20.463757,76.33195,30.0257185,-1.346088278,0.3933571525
244363_at,15.241881,1.0267963,5.518392,10.894177,8.13433865,8.2062845,0.0127041167,1.008844708
244364_at,39.95448,38.50803,21.510172,20.023056,39.231255,20.766614,-0.917737484,0.5293385083
244365_at,12.813472,25.054344,26.097569,4.034581,18.933908,15.066075,-0.3296686009,0.7957192461
244366_at,28.384794,28.381323,2.211117,17.065367,28.3830585,9.638242,-1.558188129,0.3395772869
244367_at,0.6956194,7.0142145,1.7982386,8.89651,3.85491695,5.3473743,0.4721308854,1.38715681
244368_x_at,53.709526,63.64719,49.50755,57.357693,58.678358,53.4326215,-0.1351077005,0.9106018526
244369_at,4.1053905,2.2944882,2.561226,1.6288306,3.19993935,2.0950283,-0.611074829,0.6547087525
244370_at,29.98912,29.253353,7.4763837,10.822994,29.6212365,9.14968885,-1.694837277,0.3088894972
244371_at,10.322515,10.01921,4.0853305,5.1312666,10.1708625,4.60829855,-1.142135936,0.4530882755
244372_at,9.708704,1.2566429,9.375806,7.623791,5.48267345,8.4997985,0.6325490917,1.550301797
244373_at,52.584793,18.552252,4.0681343,13.925344,35.5685225,8.99673915,-1.983126947,0.2529410422
244374_at,1.521987,3.4617875,2.4972055,1.5206543,2.49188725,2.0089299,-0.3108115692,0.8061881211
244375_at,3.4785972,24.88071,15.615718,14.286126,14.1796536,14.950922,0.07641216704,1.054392612
244376_at,46.85496,37.137127,43.82314,5.3141217,41.9960435,24.56863085,-0.7734359541,0.5850225117
244377_at,53.032543,20.304668,15.433009,23.565413,36.6686055,19.499211,-0.9111296525,0.5317685452
244378_at,24.854647,19.963108,11.58088,13.994116,22.4088775,12.787498,-0.8093363692,0.5706442904
244379_at,1.493812,1.5100905,10.772744,2.0291278,1.50195125,6.4009359,2.091444874,4.261746778
244380_at,5.2838006,4.249808,1.8135003,1.591553,4.7668043,1.70252665,-1.485345016,0.3571631103
244381_at,34.432842,25.872147,39.07312,27.231703,30.1524945,33.1524115,0.136836455,1.099491503
244382_at,2.5191774,2.28941,15.169891,0.8571035,2.4042937,8.01349725,1.73681886,3.332994322
244383_at,69.96153,59.537537,13.906498,1.6368753,64.7495335,7.77168665,-3.05857016,0.1200269134
244384_at,24.862534,2.2877114,0.7946279,1.8840451,13.5751227,1.3393365,-3.341374859,0.09866109718
244385_at,34.32044,32.210197,14.371705,9.069409,33.2653185,11.720557,-1.504977714,0.3523356315
244386_at,11.563747,21.108206,5.5781655,0.9262531,16.3359765,3.2522093,-2.328560684,0.1990826382
